Attr1_Str_qu,Attr2_OpPr_qu,Attr3_Costamount_norm,Attr4_RdDi_norm,Attr5_BrDi_norm,Attr5_Str_Type1,Attr5_Str_Type2,Attr5_Str_Type3,Attr6_Major_Type1,Attr6_Major_Type2,Attr7_Cshn1,Attr7_Cshn2,Attr7_Cshn3,Attr7_Cshn4,Attr8_Repha1,Attr8_Repha2,Attr8_Repha3,Attr9_Frctn0,Attr9_Frctn1,Attr10_Snsr0,Attr10_Snsr1,partnumber,s_nm,s_country,s_region,p_nm,p_bu,p_region
0.736842105,0.272727273,-0.326700706,-0.288006213,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47780987,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.368421053,0.090909091,0.054757878,-0.572919027,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,91829133,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.684210526,0.272727273,-0.476140682,-0.712010322,-1.097231854,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84191901,SERTA S A,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
0.368421053,0.272727273,-0.317380354,-0.038987927,0.741055927,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,84577084,OGNIBENE POWER S P A,Italy,Region_2,FARGO MANUFACTURING PLANT,AG,Region_1
0.684210526,0.272727273,-0.349066407,1.307056863,0.034022165,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,47874704,SAHGEV SARL,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
0.368421053,0.909090909,-0.343361032,-0.4248541,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90466671,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.421052632,0.909090909,-0.464557041,-0.572919027,0.00291268,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,84220783,MONARCH INDUSTRIES LTD,Canada,Region_1,GOOD FIELD MANUFACTURING PLT,AG,Region_1
0.157894737,0.909090909,0.137776594,-0.003093399,0.721258982,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,44920378,CANADIAN TOOL & DIE LTD,Canada,Region_1,GOOD FIELD MANUFACTURING PLT,AG,Region_1
1,0.272727273,-0.37501565,-0.263328725,-0.390198092,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,47905410,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.157894737,0.272727273,-0.547764364,-0.855588433,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84470540,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (CURITIBA),AW,Region_1
0.631578947,0.272727273,-0.440949674,-0.846614801,-1.097231854,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,47585087,SERTA S A,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
0.578947368,0.454545455,-0.223123777,0.284062823,0.721258982,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91738257,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.421052632,0.909090909,-0.479787093,-0.572919027,0.00291268,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,87446384,MONARCH INDUSTRIES LTD,Canada,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.947368421,0.909090909,-0.270118469,-0.572919027,0.721258982,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,87493925,MONARCH INDUSTRIES LTD,Canada,Region_1,GOOD FIELD MANUFACTURING PLT,AG,Region_1
0.421052632,0.909090909,-0.512337597,-0.572919027,-0.356260472,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,25330160,MONARCH INDUSTRIES LTD,Canada,Region_1,GOOD FIELD MANUFACTURING PLT,AG,Region_1
0.052631579,0.272727273,-0.541697491,-0.855588433,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84470538,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (CURITIBA),AW,Region_1
0,0.909090909,-0.605022445,-1.427657469,-1.433779925,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,87029395,MONARCH INDUSTRIES LTD,Canada,Region_1,CNH PLOCK,AG,Region_2
0.894736842,1,2.546482444,1.706383484,1.796515927,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91746420,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.157894737,0.909090909,-0.540282935,-0.857831841,-0.356260472,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,84393373,MONARCH INDUSTRIES LTD,Canada,Region_1,GOOD FIELD MANUFACTURING PLT,AG,Region_1
0.894736842,0.636363636,1.486131314,1.135211812,1.439605284,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91739114,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.105263158,0.909090909,-0.180687099,-0.003093399,1.080432133,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,48066330,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.842105263,0.454545455,-0.279313082,0.566732229,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488698,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BELO HORIZONTE,CE,Region_3
0.631578947,0.272727273,-0.440949674,-0.846614801,-1.097231854,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,47585087,SERTA S A,France,Region_2,CNH PLOCK,AG,Region_2
0.736842105,0.272727273,-0.295470454,1.307056863,0.034022165,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,51409832,SERTA S A,France,Region_2,WMF-EU (GRAND ISLAND),AW,Region_2
0.368421053,0.909090909,-0.248129982,-0.288006213,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,91762333,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.052631579,0.181818182,-0.526781785,-0.712010322,-0.390198092,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90444815,OGNIBENE POWER S.P.A.,Italy,Region_2,CNH JESI DIVISION,AG,Region_2
0.526315789,0.454545455,-0.352555645,1.307056863,0.034022165,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,84220197,SAHGEV SARL,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
0.052631579,0.181818182,-0.526373135,-0.712010322,-0.390198092,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90444814,OGNIBENE POWER S.P.A.,Italy,Region_2,CNH JESI DIVISION,AG,Region_2
0.842105263,0.454545455,-0.271705915,-0.14667151,0.00291268,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,91708901,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.526315789,0.909090909,-0.374324089,-0.857831841,-0.715433623,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,87655640,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.684210526,0.272727273,-0.275195153,0.185352872,0.31683567,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47838056,SAHGEV SARL,France,Region_2,WMF-EU (SOROCABA),AW,Region_2
0.315789474,0.272727273,-0.550876387,-0.999166544,-1.074606774,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84470539,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (CURITIBA),AW,Region_1
0.684210526,0.636363636,0.901746821,1.136557857,1.075058677,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91725992,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.421052632,0.272727273,-0.19082475,-0.487669523,-0.531604845,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,91764451,SERTA S A,France,Region_2,WMF-EU (GRAND ISLAND),AW,Region_2
0.789473684,0.818181818,0.33749473,-1.142744655,-1.074606774,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,48085982,MONARCH INDUSTRIES LTD,Canada,Region_1,CNH PLOCK,AG,Region_2
0.947368421,0.454545455,-0.062571678,0.566732229,1.080432133,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,90472385,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BELO HORIZONTE,CE,Region_3
0.052631579,0.272727273,-0.579953371,-1.02608744,-0.955825102,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47607636,SERTA S A,France,Region_2,WMF-EU (SOROCABA),AW,Region_2
0.894736842,0.636363636,1.430083464,1.136557857,1.260018709,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91726030,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (BELO HORIZONTE),CW,Region_1
0.894736842,0.272727273,-0.292405583,0.185352872,-0.24879134,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,47811220,SERTA S A,France,Region_2,WMF-EU (SOROCABA),AW,Region_2
0.684210526,0.636363636,1.225161461,1.136557857,1.614949657,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91726026,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (BELO HORIZONTE),CW,Region_1
0.526315789,0.909090909,-0.28407542,-0.572919027,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,91762332,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.105263158,0.818181818,-0.520683477,-1.427657469,-1.433779925,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84330410,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.157894737,0.909090909,-0.535394859,-0.857831841,-0.356260472,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84526100,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.263157895,0.909090909,0.057398383,-0.572919027,-0.356260472,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,90488310,ROSENBOOM MACHINE TOOL,United States,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.842105263,1,0.55973863,0.281819415,0.362085831,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91739136,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
1,0.272727273,-0.402065103,-0.263328725,-0.390198092,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,47905409,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CNH CONSTRUCTION EQUIPMENT IND / PITHAMPUR,CE,Region_4
0.842105263,0.272727273,-0.195084135,-0.003093399,1.080432133,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,47467585,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.421052632,0.272727273,-0.19082475,-0.487669523,-0.531604845,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,91764451,SERTA S A,France,Region_2,CNH ZEDELGEM BELGIUM,AG,Region_2
1,0.272727273,-0.386190642,-0.263328725,-0.390198092,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,47905409,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.157894737,0.272727273,-0.412391361,-0.572919027,0.541672406,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,47752399,MONARCH INDUSTRIES LTD,Canada,Region_1,SASKATOON MANUFACTURING PLANT,AG,Region_1
0.789473684,0.818181818,0.110632838,-1.142744655,-1.074606774,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47875109,MONARCH INDUSTRIES LTD,Canada,Region_1,NEW HOLLAND MFG PLANT,AG,Region_1
0.736842105,0.272727273,-0.272806125,1.531397662,0.175428918,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,51409847,SERTA S A,France,Region_2,WMF-EU (GRAND ISLAND),AW,Region_2
0.894736842,0.272727273,-0.292798515,0.185352872,-0.24879134,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,47465457,SERTA S A,France,Region_2,WMF-EU (SOROCABA),AW,Region_2
0.105263158,0.818181818,-0.520683477,-1.427657469,-1.433779925,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84330410,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.052631579,0.272727273,-0.426206858,-0.038987927,-0.673011597,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47885483,OGNIBENE POWER S.P.A.,Italy,Region_2,CNH ST. VALENTIN PLANT,AG,Region_2
0.473684211,0.818181818,0.257825242,-1.64437068,-0.535847047,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,51437606,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.473684211,0.454545455,-0.325066045,-0.285762805,-0.361916742,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,90488732,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.631578947,0.636363636,3.855308183,2.276209112,2.51486223,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,91746739,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.473684211,0.272727273,0.110742859,0.589166309,-0.531604845,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90495027,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.631578947,0.272727273,-0.377498981,-0.487669523,-0.814418349,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,47647112,SERTA S A,France,Region_2,WMF-EU (GRAND ISLAND),AW,Region_2
0.842105263,0.454545455,-0.348532019,-0.290249621,-0.175259828,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91743379,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.631578947,0.636363636,3.855308183,2.276209112,2.51486223,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,91746739,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.263157895,0.454545455,-0.380108051,0.566732229,0.741055927,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47435288,OGNIBENE POWER S.P.A.,Italy,Region_2,WMF-EU (CURITIBA),AW,Region_2
0.736842105,0.272727273,-0.272806125,1.531397662,0.175428918,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,51409847,SERTA S A,France,Region_2,WMF-EU (CORDOBA),AW,Region_2
0.684210526,0.636363636,1.457950216,1.136557857,1.614666844,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91746830,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.631578947,0.636363636,4.719649013,3.41361696,3.233208532,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751932,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.684210526,0.454545455,-0.229740755,0.284062823,0.543086474,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,90472384,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.526315789,0.454545455,-0.37646164,-0.572919027,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91743381,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.421052632,0.909090909,-0.540974496,-0.857831841,-0.715433623,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,87505171,MONARCH INDUSTRIES LTD,Canada,Region_1,BENSON MANUFACTURING PLANT,AG,Region_1
0.368421053,0.090909091,-0.23365436,-0.667142162,-0.814418349,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,51547647,SAHGEV SARL,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.736842105,0.636363636,5.284025397,3.415860368,3.233208532,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751941,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.789473684,0.454545455,-0.084733054,0.566732229,1.071947728,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488726,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BELO HORIZONTE,CE,Region_3
0.947368421,0.454545455,-0.058799529,0.566732229,1.261432776,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,90488706,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BELO HORIZONTE,CE,Region_3
0.947368421,0.454545455,-0.260798117,0.284062823,-0.175259828,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,90488712,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.947368421,0.636363636,4.5962683,2.84603474,2.517124738,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751936,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.526315789,0.909090909,-0.374324089,-0.857831841,-0.715433623,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,87655640,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.421052632,0.909090909,-0.479787093,-0.572919027,0.00291268,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,87446384,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.263157895,0.272727273,-0.597430995,-0.667142162,-0.729574298,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84264405,OGNIBENE INDIA PVT LTD,India,Region_4,CNH CONSTRUCTION EQUIPMENT IND / PITHAMPUR,CE,Region_4
0,0,-0.567238084,-1.712570282,-1.613366501,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47493559,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (SOROCABA),AW,Region_1
0.578947368,0.454545455,-0.223123777,0.284062823,0.721258982,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91738258,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.526315789,0.454545455,-0.378442019,-0.572919027,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90472386,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.684210526,0.636363636,0.881125739,1.136557857,1.075058677,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91725992,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
1,0.454545455,-0.354473154,-0.290249621,-0.360502674,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488714,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CASE NEW HOLLAND ITALY (LECCE),CE,Region_2
0.631578947,0.636363636,2.335792196,1.706383484,2.157951587,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91726032,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (BELO HORIZONTE),CW,Region_1
0.368421053,0.909090909,-0.343361032,-0.4248541,0.00291268,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90466671,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0,0.272727273,-0.583426891,-0.288006213,-1.254193349,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,47443706,MONARCH INDUSTRIES LTD,Canada,Region_1,CNH PLOCK,AG,Region_2
0.947368421,0.454545455,-0.073605214,0.284062823,0.721258982,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,90461045,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.684210526,0.636363636,1.252792453,1.136557857,1.614949657,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91726026,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0,0.272727273,-0.547214259,-1.000063907,-0.356260472,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,47732503,MONARCH INDUSTRIES LTD,Canada,Region_1,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.526315789,0.454545455,-0.352555645,1.307056863,0.034022165,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,84220197,SAHGEV SARL,France,Region_2,WMF-EU (SOROCABA),AW,Region_2
0,0.909090909,-0.572157596,-0.857831841,-1.074606774,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,84340469,MONARCH INDUSTRIES LTD,Canada,Region_1,GRAND ISLAND MFG PLANT,AG,Region_1
0.578947368,0.636363636,0.570913622,0.566732229,0.721258982,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91739131,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.842105263,0.636363636,4.265293646,2.84603474,2.517124738,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91751928,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.789473684,0.454545455,-0.352665666,-0.290249621,-0.175259828,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90472387,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.631578947,1,2.681603971,1.706383484,2.157951587,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91756043,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.578947368,0.454545455,-0.26442881,0.284062823,0.543086474,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488716,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.421052632,0.909090909,-0.540974496,-0.857831841,-0.715433623,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,87505171,MONARCH INDUSTRIES LTD,Canada,Region_1,WMF-NA (PIRACICABA),AW,Region_1
0.947368421,1,0.073775797,-0.290249621,-0.53443298,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,48095114,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.473684211,0.272727273,-0.400493374,-0.572919027,-0.359088607,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,48115229,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.684210526,0.636363636,0.964883168,1.136557857,1.075058677,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91746798,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.157894737,0.272727273,-0.506144985,-0.038987927,0.31683567,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,48137132,OGNIBENE HIDROSTATICA LTDA,Brazil,Region_3,CNH CORDOBA ARGENTINA,AG,Region_3
0.947368421,0.727272727,0.772786472,0.634034468,0.175428918,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,47833776,KYB CORPORATION,Japan,Region_4,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.894736842,1,2.58794465,1.706383484,1.796515927,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91746420,ROSENBOOM MACHINE TOOL,United States,Region_1,FARGO MANUFACTURING PLANT,AG,Region_1
0.421052632,0.272727273,-0.535803508,-1.205560078,-1.380045359,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,51593590,SERTA S A,France,Region_2,WMF-EU (BURLINGTON),CW,Region_2
1,0.272727273,-0.390151398,-0.263328725,-0.390198092,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,47905410,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,CNH CONSTRUCTION EQUIPMENT IND / PITHAMPUR,CE,Region_4
0.526315789,0.454545455,-0.385750558,0.634034468,-0.390198092,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,84195814,SAHGEV SARL,France,Region_2,WMF-EU (CORDOBA),AW,Region_2
0.789473684,0.909090909,-0.295894821,-0.572919027,-0.715433623,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,87267726,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.421052632,0.272727273,-0.573635021,-0.846614801,-1.380045359,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,51593592,SERTA S A,France,Region_2,WMF-EU (BURLINGTON),CW,Region_2
0.210526316,0.090909091,-0.613415477,-1.295296398,-1.097231854,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,47582858,OGNIBENE POWER S.P.A.,Italy,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
0.263157895,0.454545455,-0.376665965,0.566732229,0.741055927,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,90502510,OGNIBENE POWER S.P.A.,Italy,Region_2,WMF-EU (CURITIBA),AW,Region_2
0.421052632,1,-0.120929969,-0.572919027,-0.359088607,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,48095131,ROSENBOOM MACHINE TOOL,United States,Region_1,LB37-INDIANAPOLIS.PARTS DEPOT,AS,Region_1
0.263157895,0,-0.587057585,-1.160691919,-0.955825102,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,5198883,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.578947368,0.636363636,0.570913622,0.566732229,0.721258982,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,91739131,ROSENBOOM MACHINE TOOL,United States,Region_1,WMF-NA (LECCE),CW,Region_1
0.631578947,0.272727273,-0.377498981,-0.487669523,-0.814418349,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,47647112,SERTA S A,France,Region_2,WMF-EU (CORDOBA),AW,Region_2
0.526315789,0.181818182,-0.292704212,-0.038987927,-0.107384587,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,84577088,OGNIBENE POWER S.P.A.,Italy,Region_2,SN01-CNHI -  PEA SAN MATTEO,AS,Region_2
0.578947368,0.454545455,-0.26442881,0.284062823,0.543086474,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,90488722,WIPRO ENTERPRISES (P) LIMITED,India,Region_4,BURLINGTON MANUFACTURING PLT.,CE,Region_1
0.578947368,0.272727273,-0.464494172,0.281819415,-0.729574298,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,84444496,SERTA S A,France,Region_2,LP01-CNHI - LE PLESSIS,AS,Region_2
